"TIME","GEO","C_RESID","UNIT","NACE_R2","Value","Flag and Footnotes"
"2017","Serbia","Total","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Serbia","Total","Number","Hotels and similar accommodation",":",""
"2017","Serbia","Total","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Serbia","Total","Number","Holiday and other short-stay accommodation",":",""
"2017","Serbia","Total","Number","Camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Serbia","Total","Percentage change on previous period","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Serbia","Total","Percentage change on previous period","Hotels and similar accommodation",":",""
"2017","Serbia","Total","Percentage change on previous period","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Serbia","Total","Percentage change on previous period","Holiday and other short-stay accommodation",":",""
"2017","Serbia","Total","Percentage change on previous period","Camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Turkey","Foreign country","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Turkey","Foreign country","Number","Hotels and similar accommodation",":",""
"2017","Turkey","Foreign country","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Turkey","Foreign country","Number","Holiday and other short-stay accommodation",":",""
"2017","Turkey","Foreign country","Number","Camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Turkey","Foreign country","Percentage change on previous period","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Turkey","Foreign country","Percentage change on previous period","Hotels and similar accommodation",":",""
"2017","Turkey","Foreign country","Percentage change on previous period","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Turkey","Foreign country","Percentage change on previous period","Holiday and other short-stay accommodation",":",""
"2017","Turkey","Foreign country","Percentage change on previous period","Camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Turkey","Reporting country","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Turkey","Reporting country","Number","Hotels and similar accommodation",":",""
"2017","Turkey","Reporting country","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Turkey","Reporting country","Number","Holiday and other short-stay accommodation",":",""
"2017","Turkey","Reporting country","Number","Camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Turkey","Reporting country","Percentage change on previous period","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Turkey","Reporting country","Percentage change on previous period","Hotels and similar accommodation",":",""
"2017","Turkey","Reporting country","Percentage change on previous period","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Turkey","Reporting country","Percentage change on previous period","Holiday and other short-stay accommodation",":",""
"2017","Turkey","Reporting country","Percentage change on previous period","Camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Turkey","Total","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Turkey","Total","Number","Hotels and similar accommodation",":",""
"2017","Turkey","Total","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Turkey","Total","Number","Holiday and other short-stay accommodation",":",""
"2017","Turkey","Total","Number","Camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Turkey","Total","Percentage change on previous period","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Turkey","Total","Percentage change on previous period","Hotels and similar accommodation",":",""
"2017","Turkey","Total","Percentage change on previous period","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Turkey","Total","Percentage change on previous period","Holiday and other short-stay accommodation",":",""
"2017","Turkey","Total","Percentage change on previous period","Camping grounds, recreational vehicle parks and trailer parks",":",""
"2018","European Union - 27 countries (from 2020)","Foreign country","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","392,936,908","e"
"2018","European Union - 27 countries (from 2020)","Foreign country","Number","Hotels and similar accommodation","307,793,193","e"
"2018","European Union - 27 countries (from 2020)","Foreign country","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","85,143,715","e"
"2018","European Union - 27 countries (from 2020)","Foreign country","Number","Holiday and other short-stay accommodation","57,453,516","e"
"2018","European Union - 27 countries (from 2020)","Foreign country","Number","Camping grounds, recreational vehicle parks and trailer parks","27,690,199","e"
"2018","European Union - 27 countries (from 2020)","Foreign country","Percentage change on previous period","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","4.79","e"
"2018","European Union - 27 countries (from 2020)","Foreign country","Percentage change on previous period","Hotels and similar accommodation","3.92","e"
"2018","European Union - 27 countries (from 2020)","Foreign country","Percentage change on previous period","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","8.08","e"
"2018","European Union - 27 countries (from 2020)","Foreign country","Percentage change on previous period","Holiday and other short-stay accommodation","9.66","e"
"2018","European Union - 27 countries (from 2020)","Foreign country","Percentage change on previous period","Camping grounds, recreational vehicle parks and trailer parks","4.94","e"
