TIME,GEO,C_RESID,UNIT,NACE_R2,Value,Flag and Footnotes
2019,Norway,Total,Percentage change on previous period,Hotels and similar accommodation,:,
2019,Norway,Total,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Norway,Total,Percentage change on previous period,Holiday and other short-stay accommodation,:,
2019,Norway,Total,Percentage change on previous period,"Camping grounds, recreational vehicle parks and trailer parks",:,
2019,Switzerland,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Switzerland,Foreign country,Number,Hotels and similar accommodation,:,
2019,Switzerland,Foreign country,Number,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Switzerland,Foreign country,Number,Holiday and other short-stay accommodation,:,
2019,Switzerland,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",:,
2019,Switzerland,Foreign country,Per thousand inhabitants,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Switzerland,Foreign country,Per thousand inhabitants,Hotels and similar accommodation,:,
2019,Switzerland,Foreign country,Per thousand inhabitants,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Switzerland,Foreign country,Per thousand inhabitants,Holiday and other short-stay accommodation,:,
2019,Switzerland,Foreign country,Per thousand inhabitants,"Camping grounds, recreational vehicle parks and trailer parks",:,
2019,Switzerland,Foreign country,Per square kilometre,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Switzerland,Foreign country,Per square kilometre,Hotels and similar accommodation,:,
2019,Switzerland,Foreign country,Per square kilometre,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Switzerland,Foreign country,Per square kilometre,Holiday and other short-stay accommodation,:,
2019,Switzerland,Foreign country,Per square kilometre,"Camping grounds, recreational vehicle parks and trailer parks",:,
2019,Switzerland,Foreign country,Percentage of total,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Switzerland,Foreign country,Percentage of total,Hotels and similar accommodation,:,
2019,Switzerland,Foreign country,Percentage of total,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Switzerland,Foreign country,Percentage of total,Holiday and other short-stay accommodation,:,
2019,Switzerland,Foreign country,Percentage of total,"Camping grounds, recreational vehicle parks and trailer parks",:,
2019,Switzerland,Foreign country,Percentage change on previous period,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Switzerland,Foreign country,Percentage change on previous period,Hotels and similar accommodation,:,
2019,Switzerland,Foreign country,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Switzerland,Foreign country,Percentage change on previous period,Holiday and other short-stay accommodation,:,
2019,Switzerland,Foreign country,Percentage change on previous period,"Camping grounds, recreational vehicle parks and trailer parks",:,
2019,Switzerland,Reporting country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Switzerland,Reporting country,Number,Hotels and similar accommodation,:,
2019,Switzerland,Reporting country,Number,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Switzerland,Reporting country,Number,Holiday and other short-stay accommodation,:,
2019,Switzerland,Reporting country,Number,"Camping grounds, recreational vehicle parks and trailer parks",:,
2019,Switzerland,Reporting country,Per thousand inhabitants,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Switzerland,Reporting country,Per thousand inhabitants,Hotels and similar accommodation,:,
2019,Switzerland,Reporting country,Per thousand inhabitants,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Switzerland,Reporting country,Per thousand inhabitants,Holiday and other short-stay accommodation,:,
2019,Switzerland,Reporting country,Per thousand inhabitants,"Camping grounds, recreational vehicle parks and trailer parks",:,
2019,Switzerland,Reporting country,Per square kilometre,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Switzerland,Reporting country,Per square kilometre,Hotels and similar accommodation,:,
2019,Switzerland,Reporting country,Per square kilometre,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Switzerland,Reporting country,Per square kilometre,Holiday and other short-stay accommodation,:,
2019,Switzerland,Reporting country,Per square kilometre,"Camping grounds, recreational vehicle parks and trailer parks",:,
2019,Switzerland,Reporting country,Percentage of total,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Switzerland,Reporting country,Percentage of total,Hotels and similar accommodation,:,
2019,Switzerland,Reporting country,Percentage of total,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Switzerland,Reporting country,Percentage of total,Holiday and other short-stay accommodation,:,
2019,Switzerland,Reporting country,Percentage of total,"Camping grounds, recreational vehicle parks and trailer parks",:,
2019,Switzerland,Reporting country,Percentage change on previous period,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Switzerland,Reporting country,Percentage change on previous period,Hotels and similar accommodation,:,
2019,Switzerland,Reporting country,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Switzerland,Reporting country,Percentage change on previous period,Holiday and other short-stay accommodation,:,
2019,Switzerland,Reporting country,Percentage change on previous period,"Camping grounds, recreational vehicle parks and trailer parks",:,
2019,Switzerland,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Switzerland,Total,Number,Hotels and similar accommodation,:,
2019,Switzerland,Total,Number,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Switzerland,Total,Number,Holiday and other short-stay accommodation,:,
2019,Switzerland,Total,Number,"Camping grounds, recreational vehicle parks and trailer parks",:,
2019,Switzerland,Total,Per thousand inhabitants,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Switzerland,Total,Per thousand inhabitants,Hotels and similar accommodation,:,
2019,Switzerland,Total,Per thousand inhabitants,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Switzerland,Total,Per thousand inhabitants,Holiday and other short-stay accommodation,:,
2019,Switzerland,Total,Per thousand inhabitants,"Camping grounds, recreational vehicle parks and trailer parks",:,
2019,Switzerland,Total,Per square kilometre,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Switzerland,Total,Per square kilometre,Hotels and similar accommodation,:,
2019,Switzerland,Total,Per square kilometre,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Switzerland,Total,Per square kilometre,Holiday and other short-stay accommodation,:,
2019,Switzerland,Total,Per square kilometre,"Camping grounds, recreational vehicle parks and trailer parks",:,
2019,Switzerland,Total,Percentage of total,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Switzerland,Total,Percentage of total,Hotels and similar accommodation,:,
2019,Switzerland,Total,Percentage of total,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Switzerland,Total,Percentage of total,Holiday and other short-stay accommodation,:,
2019,Switzerland,Total,Percentage of total,"Camping grounds, recreational vehicle parks and trailer parks",:,
2019,Switzerland,Total,Percentage change on previous period,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Switzerland,Total,Percentage change on previous period,Hotels and similar accommodation,:,
2019,Switzerland,Total,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Switzerland,Total,Percentage change on previous period,Holiday and other short-stay accommodation,:,
2019,Switzerland,Total,Percentage change on previous period,"Camping grounds, recreational vehicle parks and trailer parks",:,
2019,United Kingdom,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
